"stateID","state","Indicator","Type","Estimate","X95..LCL","X95..UCL"
5,"Red Sea","Child : Mean MUAC (mm)","Mean",132.2049,129.9894,134.4204
5,"Red Sea","Child : MUAC < 125 mm (GAM)","Proportion",0.296,0.2184,0.3736
5,"Red Sea","Child : MUAC between 115 mm and 125 mm (MAM)","Proportion",0.2095,0.1181,0.3009
5,"Red Sea","Child : MUAC < 115 mm (SAM)","Proportion",0.085,0.0327,0.1372
5,"Red Sea","Child : Mean HAZ","Mean",-1.9027,-2.1806,-1.6248
5,"Red Sea","Child : HAZ < -2","Proportion",0.4838,0.4011,0.5665
5,"Red Sea","Child : HAZ between -3 and -2","Proportion",0.2358,0.1204,0.3511
5,"Red Sea","Child : HAZ < - 3","Proportion",0.2483,0.1704,0.3261
5,"Red Sea","Child : Mean WAZ","Mean",-2.0155,-2.2245,-1.8065
5,"Red Sea","Child : WAZ < -2","Proportion",0.4977,0.4016,0.5938
5,"Red Sea","Child : WAZ between -3 and -2","Proportion",0.2619,0.1337,0.3901
5,"Red Sea","Child : WAZ < - 3","Proportion",0.2333,0.1431,0.3235
5,"Red Sea","Child : Mean WHZ","Mean",-1.1158,-1.3968,-0.8347
5,"Red Sea","Child : WHZ < -2","Proportion",0.2488,0.1602,0.3375
5,"Red Sea","Child : WHZ between -3 and -2","Proportion",0.1405,0.0302,0.2508
5,"Red Sea","Child : WHZ < -3","Proportion",0.1095,0.0299,0.1891
5,"Red Sea","Child : Oedema","Proportion",0.0048,1e-04,0.0164
5,"Red Sea","Child : Overweight (WHZ > 2)","Proportion",0.0179,1e-04,0.0379
5,"Red Sea","Child : Obese (WHZ > 3)","Proportion",0.0072,1e-04,0.0187
5,"Red Sea","Child : Period prevalence of diarrhoea","Proportion",0.2833,0.2099,0.3568
5,"Red Sea","Child : Period prevalence of ARI","Proportion",0.1927,0.1075,0.2779
5,"Red Sea","Child : Period prevalence of fever","Proportion",0.1579,0.1017,0.2141
5,"Red Sea","Child : Visited health facility for diarrhoea","Proportion",0.5304,0.3782,0.6825
5,"Red Sea","Child : Visited health facility for ARI","Proportion",0.6337,0.4905,0.7769
5,"Red Sea","Child : Provided treatment for ARI","Proportion",0.6566,0.5043,0.8089
5,"Red Sea","Child : Provided treatment for diarrhoea: ORS only","Proportion",0.3032,0.1647,0.4418
5,"Red Sea","Child : Provided treatment for diarrhoea: ORS with zinc","Proportion",0.556,0.3754,0.7365
5,"Red Sea","Child : Provided treatment for diarrhoea: Any ORS","Proportion",0.6797,0.4979,0.8615
5,"Red Sea","Child : Provided treatment for diarrhoea: Zinc only","Proportion",0,0,0
5,"Red Sea","Child : Provided treatment for diarrhoea: Don't know","Proportion",0.0208,1e-04,0.0618
5,"Red Sea","Child : Circumcised (FGM) : All ages","Proportion",0.6152,0.5346,0.6959
5,"Red Sea","Child : Circumcised (FGM) : 14 years of age","LOESS",0.7686,0.5797,0.9575
5,"Red Sea","Child : Circumcised (FGM) : below 8 years of age","Proportion",0.5701,0.4871,0.6531
5,"Red Sea","Education : Access to preschool education","Proportion",0.3914,0.2125,0.5704
5,"Red Sea","Education : Access to basic education","Proportion",0.8137,0.6375,0.9899
5,"Red Sea","Education : Access to education (preschool or basic)","Proportion",0.6604,0.5005,0.8203
5,"Red Sea","Education : Reason for not attending school : Mixed education","Proportion",0.0022,1e-04,0.0123
5,"Red Sea","Education : Reason for not attending school : No schools","Proportion",0.4871,0.3151,0.6591
5,"Red Sea","Education : Reason for not attending school : No toilets or water in school","Proportion",0,0,0
5,"Red Sea","Education : Reason for not attending school : Illness or disability","Proportion",0.0541,1e-04,0.1446
5,"Red Sea","Education : Reason for not attending school : School is too far from home","Proportion",0.0902,1e-04,0.1874
5,"Red Sea","Education : Reason for not attending school : Child is working","Proportion",0.013,1e-04,0.0525
5,"Red Sea","Education : Reason for not attending school : Early marriage","Proportion",0,0,0
5,"Red Sea","Education : Reason for not attending school : School fees","Proportion",0.0911,1e-04,0.1958
5,"Red Sea","Education : Reason for not attending school : Displacement","Proportion",0.0744,1e-04,0.1698
5,"Red Sea","Education : Reason for not attending school : Other","Proportion",0.1618,0.0304,0.2932
5,"Red Sea","Education : Ever attended school","Proportion",0.443,0.3136,0.5724
5,"Red Sea","Health & Nutrition Programming : MUAC screening in past month","Proportion",0.2328,0.1554,0.3102
5,"Red Sea","Health & Nutrition Programming : MUAC screening in past three months","Proportion",0.4201,0.311,0.5292
5,"Red Sea","Health & Nutrition Programming : GM / GMP coverage","Proportion",0.201,0.1447,0.2573
5,"Red Sea","Health & Nutrition Programming : IYCF counselling / messaging coverage","Proportion",0.449,0.3469,0.551
5,"Red Sea","Child : Child has health insurance","Proportion",0.3839,0.2696,0.4981
5,"Red Sea","IYCF : Exclusive breastfeeding","Proportion",0.6257,0.3646,0.8869
5,"Red Sea","IYCF : Age-appropriate continuing breastfeeding","Proportion",0.7179,0.5897,0.846
5,"Red Sea","IYCF : Age-appropriate dietary diversity","Proportion",0.1934,0.1184,0.2684
5,"Red Sea","IYCF : Age-appropriate meal frequency","Proportion",0.6638,0.5363,0.7913
5,"Red Sea","IYCF : Infant and child feeding index (ICFI)","Mean",3.7192,3.4175,4.0209
5,"Red Sea","IYCF : Good IYCF (children aged 6 months or older)","Proportion",0.1424,0.0742,0.2106
5,"Red Sea","IYCF : Good IYCF (children aged between 0 and 24 months)","Proportion",0.2226,0.1383,0.3068
5,"Red Sea","IYCF : Diet : Protein-rich animal sources","Proportion",0.1937,1e-04,0.39
5,"Red Sea","IYCF : Diet : Protein-rich plant sources","Proportion",0.0454,1e-04,0.2041
5,"Red Sea","IYCF : Diet : Protein-rich (any source)","Proportion",0.2072,1e-04,0.4272
5,"Red Sea","IYCF : Diet : Consumes plant sources of vitamin A","Proportion",0.0063,1e-04,0.0471
5,"Red Sea","IYCF : Diet : Consumes animal sources of vitamin A","Proportion",0.1938,1e-04,0.3891
5,"Red Sea","IYCF : Diet : Consumes any source of vitamin A","Proportion",0.1897,1e-04,0.3828
5,"Red Sea","IYCF : Diet : Consumes iron-rich foods","Proportion",0.0059,1e-04,0.0547
5,"Red Sea","IYCF : Diet : Consumes calcium-rich foods","Proportion",0.1903,1e-04,0.386
5,"Red Sea","IYCF : Diet : Consumes zinc-rich foods","Proportion",0.0493,1e-04,0.2214
5,"Red Sea","IYCF : Diet : Consumes vitamin B1-rich foods","Proportion",0.2131,0.012,0.4141
5,"Red Sea","IYCF : Diet : Consumes vitamin B2-rich foods","Proportion",0.2097,1e-04,0.4241
5,"Red Sea","IYCF : Diet : Consumes vitamin B3-rich foods","Proportion",0.0462,1e-04,0.2152
5,"Red Sea","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",0.0488,1e-04,0.2189
5,"Red Sea","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",0.1941,0.0058,0.3823
5,"Red Sea","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.0422,1e-04,0.1997
5,"Red Sea","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",0.8549,0.6443,0.9999
5,"Red Sea","IYCF : ICFI (children aged 6-8 months)","Mean",4.8957,4.1719,5.6194
5,"Red Sea","IYCF : Good IYCF (children aged 6-8 months)","Proportion",0.4433,0.1731,0.7134
5,"Red Sea","EPI : Vaccine card available / seen for children below 24 months","Proportion",0.5312,0.4014,0.661
5,"Red Sea","EPI : BCG coverage for children below 12 months","Proportion",0.656,0.5205,0.7914
5,"Red Sea","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",0.6658,0.5222,0.8094
5,"Red Sea","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",0.5003,0.3584,0.6422
5,"Red Sea","EPI : First dose OPV coverage for children below 12 months","Proportion",0.6139,0.4726,0.7552
5,"Red Sea","EPI : Third dose OPV coverage for children below 12 months","Proportion",0.4516,0.3128,0.5905
5,"Red Sea","EPI : First dose measles vaccine for children below 12 months","Proportion",0.2597,0.144,0.3754
5,"Red Sea","EPI : Second dose measles vaccine for children below 12 months","Proportion",0.0804,0.0024,0.1584
5,"Red Sea","EPI : Full EPI coverage for children below 12 months","Proportion",0.2244,0.1188,0.3299
5,"Red Sea","Child : Vitamin A supplementation coverage","Proportion",0.4452,0.3169,0.5736
5,"Red Sea","Carer : Haemoglobin (g/dl)","Mean",11.9733,11.3472,12.5994
5,"Red Sea","Carer : Any anaemia","Proportion",0.2357,0.0804,0.3909
5,"Red Sea","Carer : Mild anaemia","Proportion",0.1109,0.0042,0.2176
5,"Red Sea","Carer : Moderate anaemia","Proportion",0.1139,1e-04,0.2341
5,"Red Sea","Carer : Severe anaemia","Proportion",0.0029,1e-04,0.0228
5,"Red Sea","Child : Haemoglobin (g/dl)","Mean",10.5077,9.8836,11.1318
5,"Red Sea","Child : Any anaemia","Proportion",0.5596,0.3898,0.7294
5,"Red Sea","Child : Mild anaemia","Proportion",0.2339,0.1022,0.3657
5,"Red Sea","Child : Moderate anaemia","Proportion",0.2904,0.1446,0.4362
5,"Red Sea","Child : Severe anaemia","Proportion",0.0236,1e-04,0.0847
5,"Red Sea","Household : CSI = 0","Proportion",0.7993,0.7192,0.8793
5,"Red Sea","Household : Low CSI","Proportion",0.0246,1e-04,0.0527
5,"Red Sea","Household : Moderate CSI","Proportion",0.0215,1e-04,0.06
5,"Red Sea","Household : High CSI","Proportion",0.1518,0.0887,0.2148
5,"Red Sea","PLW carers / other PLW : MUAC","Mean",243.6553,235.7247,251.5859
5,"Red Sea","PLW carers / other PLW : MUAC < 230 mm","Proportion",0.418,0.3028,0.5333
5,"Red Sea","Carer : WASH : Number of appropriate hand-washing events identified","Mean",2.3621,2.0585,2.6657
5,"Red Sea","Carer : WASH : Identified five key hand-washing times","Proportion",0.0475,1e-04,0.0987
5,"Red Sea","Carer : WASH : Hand-washing : After defecation","Proportion",0.6029,0.5082,0.6976
5,"Red Sea","Carer : WASH : Hand-washing : After cleaning child","Proportion",0.5237,0.4151,0.6324
5,"Red Sea","Carer : WASH : Hand-washing : Before eating","Proportion",0.8701,0.7936,0.9466
5,"Red Sea","Carer : WASH : Hand-washing : Before feeding child","Proportion",0.2401,0.1534,0.3268
5,"Red Sea","Carer : WASH : Hand-washing : Before preparing food","Proportion",0.126,0.0635,0.1884
5,"Red Sea","WASH : Public pipe network in house","Proportion",0.0559,1e-04,0.1493
5,"Red Sea","WASH : Public pipe network in yard","Proportion",0.0938,1e-04,0.1987
5,"Red Sea","WASH : Public water pipe","Proportion",0.0479,1e-04,0.132
5,"Red Sea","WASH : Protected ground water","Proportion",0.0258,1e-04,0.0745
5,"Red Sea","WASH : Protected well","Proportion",0.3449,0.1657,0.5241
5,"Red Sea","WASH : Filtered surface water","Proportion",0.2581,0.0873,0.4288
5,"Red Sea","WASH : Water transferred by car from improved sources","Proportion",0.1609,0.0573,0.2645
5,"Red Sea","WASH : Public pipe network in house within 30 minutes","Proportion",0.0537,1e-04,0.1487
5,"Red Sea","WASH : Public pipe network in yard within 30 minutes","Proportion",0.0402,1e-04,0.1152
5,"Red Sea","WASH : Public water pipe within 30 minutes","Proportion",0.045,1e-04,0.1287
5,"Red Sea","WASH : Protected ground water within 30 minutes","Proportion",0.0146,1e-04,0.0489
5,"Red Sea","WASH : Protected well within 30 minutes","Proportion",0.2063,0.08,0.3326
5,"Red Sea","WASH : Filtered surface water within 30 minutes","Proportion",0.1782,0.0596,0.2968
5,"Red Sea","WASH : Water transferred by car from improved sources within 30 minutes","Proportion",0.1419,0.0457,0.2381
5,"Red Sea","WASH : Uses improved drinking water sources","Proportion",0.7451,0.59,0.9001
5,"Red Sea","WASH : Improved drinking water source within 30 minutes","Proportion",0.5207,0.3831,0.6582
5,"Red Sea","WASH : Uses improved toilet facilities","Proportion",0.1667,0.0889,0.2445
5,"Red Sea","WASH : Uses non-shared improved toilet facilities","Proportion",0.1472,0.0706,0.2238
5,"Red Sea","WASH : Open defecation","Proportion",0.7002,0.5892,0.8111
5,"Red Sea","WASH : Has basic hand-washing facilities","Proportion",0.0448,1e-04,0.1081
2,"River Nile","ANC : Gestational age (months) at first ANC visit for most recent pregnancy","Mean",3.2857,2.937,3.6343
2,"River Nile","ANC : Number of ANC visits during most recent pregnancy","Mean",3.5153,3.1447,3.8859
2,"River Nile","ANC : Did not attend ANC during most recent pregnancy","Proportion",0.1132,0.0554,0.171
2,"River Nile","ANC : Attended four or more ANC visits during most recent pregnancy","Proportion",0.5094,0.4275,0.5912
2,"River Nile","ANC : Number of months FeFol tablets consumed during most recent pregnancy","Mean",2.4235,2.0473,2.7998
2,"River Nile","ANC : Consumed any FeFol tablets during most recent pregnancy","Proportion",0.6836,0.5966,0.7707
2,"River Nile","ANC : Consumed FeFol tablets for at least 3 months during most recent pregnancy","Proportion",0.4889,0.399,0.5788
2,"River Nile","ANC : Received Vitamin A tablets postpartum (most recent birth)","Proportion",0.093,0.0493,0.1367
2,"River Nile","ANC : Experienced night-blindness during most recent pregnancy","Proportion",0.0527,0.0227,0.0828
2,"River Nile","ANC : Received postnatal care (most recent birth)","Proportion",0.3099,0.2168,0.403
2,"River Nile","ANC : Received tetanus vaccination (2 doses)","Proportion",0.7532,0.6745,0.832
2,"River Nile","Health & Nutrition Messages : Carer aware of growth monitoring program","Proportion",0.4033,0.3006,0.506
2,"River Nile","Health & Nutrition Messages : Carer aware of CMAM","Proportion",0.3708,0.2915,0.4502
2,"River Nile","Health & Nutrition Messages : Carer received health and nutrition messages","Proportion",0.3047,0.2174,0.392
2,"River Nile","Health & Nutrition Messages : Preferred TV channel : Sudan TV","Proportion",0.2187,0.1412,0.2962
2,"River Nile","Health & Nutrition Messages : Preferred TV channel : Local State TV","Proportion",0.0095,1e-04,0.0213
2,"River Nile","Health & Nutrition Messages : Preferred TV channel : Blue Nile TV","Proportion",0.1017,0.0552,0.1482
2,"River Nile","Health & Nutrition Messages : Preferred TV channel : Sudania 24","Proportion",0.0243,0.0048,0.0438
2,"River Nile","Health & Nutrition Messages : Preferred TV channel : Umdurman TV","Proportion",0.0487,0.0181,0.0792
2,"River Nile","Health & Nutrition Messages : Preferred radio station : National Radio","Proportion",0.1285,0.0678,0.1892
2,"River Nile","Health & Nutrition Messages : Preferred radio station : Local State Radio","Proportion",0.0583,0.0235,0.0931
2,"River Nile","Health & Nutrition Messages : Preferred radio station : FM100","Proportion",0.0128,1e-04,0.0266
2,"River Nile","Health & Nutrition Messages : Preferred radio station : Community Radio","Proportion",0.0015,1e-04,0.007
2,"River Nile","Health & Nutrition Messages : Preferred radio station : Darfur Radio","Proportion",0,0,0
2,"River Nile","Health & Nutrition Messages : Preferred medium : Social media","Proportion",0.0938,0.0472,0.1404
2,"River Nile","Health & Nutrition Messages : Preferred medium : Mobile phone SMS","Proportion",0.073,0.0304,0.1157
2,"River Nile","Health & Nutrition Messages : Preferred medium : Internet","Proportion",0.0262,0.0079,0.0445
2,"River Nile","Health & Nutrition Messages : Preferred medium : Outreach workers","Proportion",0.1873,0.1115,0.263
2,"River Nile","Health & Nutrition Messages : Preferred medium : Posters","Proportion",0.0131,1e-04,0.0264
2,"River Nile","Health & Nutrition Messages : Preferred medium : Radio","Proportion",0.2077,0.1352,0.2803
2,"River Nile","Health & Nutrition Messages : Preferred medium : TV","Proportion",0.4412,0.332,0.5504
2,"River Nile","Health & Nutrition Messages : Preferred programs : News","Proportion",0.1751,0.0989,0.2514
2,"River Nile","Health & Nutrition Messages : Preferred programs : Serials","Proportion",0.0665,0.0259,0.1071
2,"River Nile","Health & Nutrition Messages : Preferred programs : Talk shows","Proportion",0.3241,0.2455,0.4028
2,"River Nile","Health & Nutrition Messages : Preferred programs : Children's programs","Proportion",0.0485,0.0194,0.0775
2,"River Nile","Health & Nutrition Messages : Preferred programs : Documentaries","Proportion",0.0234,1e-04,0.0482
2,"River Nile","Health & Nutrition Messages : Preferred time to receive health messages : Morning","Proportion",0.1753,0.1204,0.2302
2,"River Nile","Health & Nutrition Messages : Preferred time to receive health messages : Afternoon","Proportion",0.2155,0.1411,0.2899
2,"River Nile","Health & Nutrition Messages : Preferred time to receive health messages : Evening","Proportion",0.2157,0.141,0.2903
2,"River Nile","Health & Nutrition Messages : Preferred time to receive health messages : Night","Proportion",0.1102,0.0607,0.1597
2,"River Nile","Carer : Mean MUAC (mm)","Mean",283.5961,275.1721,292.0202
2,"River Nile","Carer : MUAC < 210 mm (GAM)","Proportion",0.0797,0.0375,0.1219
2,"River Nile","Carer : MUAC between 185 mm and 210 mm (MAM)","Proportion",0.0525,0.0049,0.1002
2,"River Nile","Carer : MUAC < 185 mm (SAM)","Proportion",0.0265,0.0059,0.0471
2,"River Nile","Carer : Mid-upper arm circumference < 230 mm (as in S3M-I)","Proportion",0.1042,0.0604,0.1481
2,"River Nile","Household : Time to health facility in hours (mean)","Mean",0.863,0.4013,1.3248
2,"River Nile","Household : Time to health facility < 30 minutes","Proportion",0.6376,0.497,0.7782
2,"River Nile","Household : Time to health facility < 1 hour","Proportion",0.8525,0.7422,0.9628
2,"River Nile","Carer : CHW present at health facility within area","Proportion",0.3637,0.2258,0.5015
2,"River Nile","Carer : Medical assistant present at health facility within area","Proportion",0.0525,0.0127,0.0923
2,"River Nile","Carer : Village midwife present at health facility within area","Proportion",0.0799,0.0098,0.15
2,"River Nile","Carer : Any health worker present at health facility within area","Proportion",0.3855,0.251,0.52
2,"River Nile","Household : Salt iodization : Substandard or no iodization","Proportion",0.9886,0.9544,0.9999
2,"River Nile","Household : Salt iodization : Any iodization","Proportion",0.1342,0.0479,0.2205
2,"River Nile","Household : Salt iodization : Adequate (> 15 ppm)","Proportion",0.0112,1e-04,0.0459
2,"River Nile","Carer : Marital status : Married","Proportion",0.991,0.9768,0.9999
2,"River Nile","Carer : Marital status : Single (never married)","Proportion",0,0,0
2,"River Nile","Carer : Marital status : Divorced","Proportion",0.0064,1e-04,0.0159
2,"River Nile","Carer : Marital status : Widowed","Proportion",0.0018,1e-04,0.0123
2,"River Nile","Carer (aged 20 - 24) : Married at or before 15 years of age","Proportion",0.204,0.1471,0.2609
2,"River Nile","Carer (aged 20 - 24) : Married at or before 18 years of age","Proportion",0.5054,0.436,0.5748
2,"River Nile","Carer (aged 20 - 24) : Carers first giving birth between 15 and 19 years of age","Proportion",0.654,0.553,0.755
2,"River Nile","Carer : Age at first parity","Mean",20.0937,19.4223,20.7651
2,"River Nile","Carer : Carer is circumcised (FGM) : All ages","Proportion",0.9522,0.9053,0.9992
2,"River Nile","Carer : Carer is circumcised (FGM) : 15 - 49 years (MICS compatible)","Proportion",0.952,0.9082,0.9957
2,"River Nile","Carer : Carer is circumcised (FGM) : 15 - 19 years of age","Proportion",0.9378,0.7934,0.9999
2,"River Nile","Carer : Carer is circumcised (FGM) : 20 - 24 years of age","Proportion",0.9401,0.8577,0.9999
2,"River Nile","Carer : Carer is circumcised (FGM) : 25 - 29 years of age","Proportion",0.9487,0.8905,0.9999
2,"River Nile","Carer : Carer is circumcised (FGM) : 30 - 34 years of age","Proportion",0.9621,0.8965,0.9999
2,"River Nile","Carer : Carer is circumcised (FGM) : 35 - 39 years of age","Proportion",0.9619,0.9055,0.9999
2,"River Nile","Carer : Carer is circumcised (FGM) : 40 - 44 years of age","Proportion",0.9927,0.961,0.9999
2,"River Nile","Carer : Carer is circumcised (FGM) : 45 - 49 years of age","Proportion",1,1,1
2,"River Nile","Carer : Carer is circumcised (FGM) : 50 years or older","Proportion",0.9758,0.9758,0.9758
2,"River Nile","Danger Signs : Number of danger signs identified by carer (max = 5)","Mean",1.4659,1.3499,1.5819
2,"River Nile","Danger Signs : Carer identified not feeding as danger sign","Proportion",0.1134,0.0549,0.172
2,"River Nile","Danger Signs : Carer identified convulsions as a danger sign","Proportion",0.1279,0.0715,0.1843
2,"River Nile","Danger Signs : Carer identified vomiting as a danger sign","Proportion",0.3264,0.2593,0.3936
2,"River Nile","Danger Signs : Carer identified bloody diarrhoea as a danger sign","Proportion",0.2392,0.1803,0.2981
2,"River Nile","Danger Signs : Carer identified fever as a danger sign","Proportion",0.7912,0.7323,0.8501
2,"River Nile","Danger Signs : Carer identified loss of consciousness as a danger sign","Proportion",0.012,1e-04,0.0275
2,"River Nile","Danger Signs : Carer identified becoming progressively sicker as a danger sign","Proportion",0.1629,0.1057,0.2201
2,"River Nile","Danger Signs : Carer identified rapid / difficulty breathing as a danger sign","Proportion",0.1526,0.1048,0.2003
2,"River Nile","Carer : Diet : Consumes grains, white roots and tubers, and plantains","Proportion",0.9702,0.9439,0.9966
2,"River Nile","Carer : Diet : Consumes green leafy vegetables","Proportion",0.38,0.299,0.4609
2,"River Nile","Carer : Diet : Consumes vitamin A-rich fruits and vegetables","Proportion",0.069,0.0365,0.1015
2,"River Nile","Carer : Diet : Consumes other fruits and vegetables","Proportion",0.0946,0.0465,0.1428
2,"River Nile","Carer : Diet : Consumes organ meat","Proportion",0.0086,1e-04,0.0182
2,"River Nile","Carer : Diet : Consumes meat, poultry and fish","Proportion",0.4103,0.3266,0.4941
2,"River Nile","Carer : Diet : Consumes eggs","Proportion",0.0623,0.0288,0.0958
2,"River Nile","Carer : Diet : Consumes legumes and pulses","Proportion",0.3667,0.2848,0.4486
2,"River Nile","Carer : Diet : Consumes nuts and seeds","Proportion",0.0178,0.0024,0.0332
2,"River Nile","Carer : Diet : Consumes dairy","Proportion",0.6195,0.5364,0.7025
2,"River Nile","Carer : Diet : Women's Dietary Diversity Score","Mean",2.9951,2.7867,3.2035
2,"River Nile","Carer : Diet : Minimum Dietary Diversity - Women","Proportion",0.0867,0.0493,0.124
2,"River Nile","Carer : Diet : Protein-rich animal sources","Proportion",0.7748,0.7075,0.8421
2,"River Nile","Carer : Diet : Protein-rich plant sources","Proportion",0.3744,0.2926,0.4562
2,"River Nile","Carer : Diet : Protein-rich (any source)","Proportion",0.863,0.8023,0.9236
2,"River Nile","Carer : Diet : Consumes plant sources of vitamin A","Proportion",0.438,0.36,0.516
2,"River Nile","Carer : Diet : Consumes animal sources of vitamin A","Proportion",0.6461,0.569,0.7232
2,"River Nile","Carer : Diet : Consumes any source of vitamin A","Proportion",0.7939,0.7254,0.8623
2,"River Nile","Carer : Diet : Consumes iron-rich foods","Proportion",0.6393,0.5555,0.7231
2,"River Nile","Carer : Diet : Consumes calcium-rich foods","Proportion",0.6181,0.5386,0.6977
2,"River Nile","Carer : Diet : Consumes zinc-rich foods","Proportion",0.6251,0.5358,0.7145
2,"River Nile","Carer : Diet : Consumes vitamin B1-rich foods","Proportion",0.8631,0.8011,0.925
2,"River Nile","Carer : Diet : Consumes vitamin B2-rich foods","Proportion",0.8855,0.8318,0.9392
2,"River Nile","Carer : Diet : Consumes vitamin B3-rich foods","Proportion",0.6223,0.5316,0.713
2,"River Nile","Carer : Diet : Consumes vitamin B6-rich foods","Proportion",0.7955,0.722,0.8691
2,"River Nile","Carer : Diet : Consumes vitamin B12-rich foods","Proportion",0.7965,0.7314,0.8615
2,"River Nile","Carer : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.5398,0.4543,0.6253
2,"River Nile","Child : Child has a birth certificate / birth has been registered","Proportion",0.8324,0.7583,0.9064
2,"River Nile","Child : Slept under ITN on previous night","Proportion",0.1132,0.0623,0.1641
2,"River Nile","Child : Mean MUAC (mm)","Mean",140.9477,138.9668,142.9285
2,"River Nile","Child : MUAC < 125 mm (GAM)","Proportion",0.1065,0.0463,0.1666
2,"River Nile","Child : MUAC between 115 mm and 125 mm (MAM)","Proportion",0.0838,0.0221,0.1455
2,"River Nile","Child : MUAC < 115 mm (SAM)","Proportion",0.0198,1e-04,0.0455
2,"River Nile","Child : Mean HAZ","Mean",-1.56,-1.7606,-1.3595
2,"River Nile","Child : HAZ < -2","Proportion",0.3902,0.3164,0.4639
2,"River Nile","Child : HAZ between -3 and -2","Proportion",0.2225,0.1406,0.3044
2,"River Nile","Child : HAZ < - 3","Proportion",0.1661,0.1105,0.2217
2,"River Nile","Child : Mean WAZ","Mean",-1.5434,-1.7598,-1.327
2,"River Nile","Child : WAZ < -2","Proportion",0.332,0.2591,0.4048
2,"River Nile","Child : WAZ between -3 and -2","Proportion",0.2289,0.1394,0.3185
2,"River Nile","Child : WAZ < - 3","Proportion",0.1019,0.0506,0.1531
2,"River Nile","Child : Mean WHZ","Mean",-0.8867,-1.0803,-0.6931
2,"River Nile","Child : WHZ < -2","Proportion",0.1959,0.1434,0.2484
2,"River Nile","Child : WHZ between -3 and -2","Proportion",0.1399,0.0734,0.2063
2,"River Nile","Child : WHZ < -3","Proportion",0.0553,0.0174,0.0931
2,"River Nile","Child : Oedema","Proportion",0,0,9e-04
2,"River Nile","Child : Overweight (WHZ > 2)","Proportion",0.0308,0.0113,0.0502
2,"River Nile","Child : Obese (WHZ > 3)","Proportion",0.0164,0.0022,0.0306
2,"River Nile","Child : Period prevalence of diarrhoea","Proportion",0.1469,0.1013,0.1925
2,"River Nile","Child : Period prevalence of ARI","Proportion",0.0919,0.0582,0.1257
2,"River Nile","Child : Period prevalence of fever","Proportion",0.1322,0.0951,0.1693
2,"River Nile","Child : Visited health facility for diarrhoea","Proportion",0.575,0.4241,0.7259
2,"River Nile","Child : Visited health facility for ARI","Proportion",0.7445,0.5921,0.8969
2,"River Nile","Child : Provided treatment for ARI","Proportion",0.7671,0.61,0.9241
2,"River Nile","Child : Provided treatment for diarrhoea: ORS only","Proportion",0.2875,0.1454,0.4295
2,"River Nile","Child : Provided treatment for diarrhoea: ORS with zinc","Proportion",0.5181,0.3745,0.6616
2,"River Nile","Child : Provided treatment for diarrhoea: Any ORS","Proportion",0.6746,0.5356,0.8136
2,"River Nile","Child : Provided treatment for diarrhoea: Zinc only","Proportion",0,0,0
2,"River Nile","Child : Provided treatment for diarrhoea: Don't know","Proportion",0.0206,1e-04,0.0591
2,"River Nile","Child : Circumcised (FGM) : All ages","Proportion",0.3939,0.3286,0.4593
2,"River Nile","Child : Circumcised (FGM) : 14 years of age","LOESS",0.8543,0.6469,0.9999
2,"River Nile","Child : Circumcised (FGM) : below 8 years of age","Proportion",0.2622,0.1981,0.3262
2,"River Nile","Education : Access to preschool education","Proportion",0.7227,0.5988,0.8465
2,"River Nile","Education : Access to basic education","Proportion",0.8962,0.8171,0.9753
2,"River Nile","Education : Access to education (preschool or basic)","Proportion",0.841,0.7571,0.9249
2,"River Nile","Education : Reason for not attending school : Mixed education","Proportion",0,0,0
2,"River Nile","Education : Reason for not attending school : No schools","Proportion",0.1161,1e-04,0.3563
2,"River Nile","Education : Reason for not attending school : No toilets or water in school","Proportion",0,0,0
2,"River Nile","Education : Reason for not attending school : Illness or disability","Proportion",0.0381,1e-04,0.1025
2,"River Nile","Education : Reason for not attending school : School is too far from home","Proportion",0.2171,0.0581,0.376
2,"River Nile","Education : Reason for not attending school : Child is working","Proportion",0.0123,1e-04,0.0461
2,"River Nile","Education : Reason for not attending school : Early marriage","Proportion",0,0,4e-04
2,"River Nile","Education : Reason for not attending school : School fees","Proportion",0.1266,4e-04,0.2528
2,"River Nile","Education : Reason for not attending school : Displacement","Proportion",0.0933,1e-04,0.2024
2,"River Nile","Education : Reason for not attending school : Other","Proportion",0.3653,0.1801,0.5506
2,"River Nile","Education : Ever attended school","Proportion",0.7555,0.6698,0.8413
2,"River Nile","Health & Nutrition Programming : MUAC screening in past month","Proportion",0.0216,1e-04,0.0444
2,"River Nile","Health & Nutrition Programming : MUAC screening in past three months","Proportion",0.0518,0.0128,0.0909
2,"River Nile","Health & Nutrition Programming : GM / GMP coverage","Proportion",0.0581,0.0316,0.0845
2,"River Nile","Health & Nutrition Programming : IYCF counselling / messaging coverage","Proportion",0.2744,0.1801,0.3688
