"stateID","state","localityID","locality","Indicator","Type","Estimate","X95..LCL","X95..UCL","sd"
17,"East Darfur",174,"Abu Karinka","Household : Salt iodization : Substandard or no iodization","Proportion",0.9516,0.9197,0.9776,0.0155
17,"East Darfur",174,"Abu Karinka","Household : Time to health facility < 1 hour","Proportion",0.5455,0.3585,0.7451,0.1048
17,"East Darfur",174,"Abu Karinka","Household : Time to health facility < 30 minutes","Proportion",0.4689,0.2666,0.6792,0.1106
17,"East Darfur",174,"Abu Karinka","Household : Time to health facility in hours (mean)","Mean",1.3494,0.797,2.2063,0.335
17,"East Darfur",174,"Abu Karinka","IYCF : Age-appropriate continuing breastfeeding","Proportion",0.5574,0.4723,0.6581,0.0421
17,"East Darfur",174,"Abu Karinka","IYCF : Age-appropriate dietary diversity","Proportion",0.0186,0,0.0544,0.0139
17,"East Darfur",174,"Abu Karinka","IYCF : Age-appropriate meal frequency","Proportion",0.2478,0.1615,0.3409,0.0502
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes animal sources of vitamin A","Proportion",0,0,0.7295,0.2022
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes any source of vitamin A","Proportion",0.0833,0,0.7153,0.2118
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes calcium-rich foods","Proportion",0.125,0,0.8067,0.2118
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes iron-rich foods","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes plant sources of vitamin A","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes vitamin B1-rich foods","Proportion",0,0,0.7588,0.2118
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",0.0769,0,0.6708,0.1853
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes vitamin B2-rich foods","Proportion",0,0,0.67,0.2118
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes vitamin B3-rich foods","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Consumes zinc-rich foods","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Protein-rich (any source)","Proportion",0.1111,0,0.6,0.1853
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Protein-rich animal sources","Proportion",0.0714,0,0.717,0.2094
17,"East Darfur",174,"Abu Karinka","IYCF : Diet : Protein-rich plant sources","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","IYCF : Exclusive breastfeeding","Proportion",0.8182,0.645,0.9429,0.0756
17,"East Darfur",174,"Abu Karinka","IYCF : Good IYCF (children aged 6 months or older)","Proportion",0.0161,0,0.0488,0.0121
17,"East Darfur",174,"Abu Karinka","IYCF : Good IYCF (children aged 6-8 months)","Proportion",0.1667,0,0.4231,0.1048
17,"East Darfur",174,"Abu Karinka","IYCF : Good IYCF (children aged between 0 and 24 months)","Proportion",0.1009,0.0549,0.1443,0.024
17,"East Darfur",174,"Abu Karinka","IYCF : ICFI (children aged 6-8 months)","Mean",3.85,3.1577,4.5641,0.3556
17,"East Darfur",174,"Abu Karinka","IYCF : Infant and child feeding index (ICFI)","Mean",2.3,1.9667,2.6635,0.1807
17,"East Darfur",174,"Abu Karinka","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",0.5556,0.3432,0.8288,0.1111
17,"East Darfur",174,"Abu Karinka","PLW carers / other PLW : MUAC","Mean",254.1258,249.8055,258.2409,2.4334
17,"East Darfur",174,"Abu Karinka","PLW carers / other PLW : MUAC < 230 mm","Proportion",0.3478,0.28,0.4222,0.0363
17,"East Darfur",174,"Abu Karinka","WASH : Filtered surface water","Proportion",0.011,0,0.0311,0.0087
17,"East Darfur",174,"Abu Karinka","WASH : Filtered surface water within 30 minutes","Proportion",0.0092,0,0.0305,0.0097
17,"East Darfur",174,"Abu Karinka","WASH : Has basic hand-washing facilities","Proportion",0.0111,0,0.0284,0.0082
17,"East Darfur",174,"Abu Karinka","WASH : Improved drinking water source within 30 minutes","Proportion",0.8736,0.7732,0.9262,0.0371
17,"East Darfur",174,"Abu Karinka","WASH : Improved drinking water source within 30 minutes","Proportion",0.875,0.7833,0.9268,0.0387
17,"East Darfur",174,"Abu Karinka","WASH : Improved drinking water source within 30 minutes","Proportion",0.8736,0.7732,0.9262,0.0371
17,"East Darfur",174,"Abu Karinka","WASH : Improved drinking water source within 30 minutes","Proportion",0.875,0.7833,0.9268,0.0387
17,"East Darfur",174,"Abu Karinka","WASH : Open defecation","Proportion",0.1495,0.0279,0.3373,0.0817
17,"East Darfur",174,"Abu Karinka","WASH : Protected ground water","Proportion",0,0,0.007,0
17,"East Darfur",174,"Abu Karinka","WASH : Protected ground water within 30 minutes","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","WASH : Protected well","Proportion",0.0287,0.0045,0.0719,0.0167
17,"East Darfur",174,"Abu Karinka","WASH : Protected well within 30 minutes","Proportion",0.0247,0.0045,0.0643,0.0182
17,"East Darfur",174,"Abu Karinka","WASH : Public pipe network in house","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","WASH : Public pipe network in house within 30 minutes","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","WASH : Public pipe network in yard","Proportion",0.9608,0.9158,0.9892,0.0185
17,"East Darfur",174,"Abu Karinka","WASH : Public pipe network in yard within 30 minutes","Proportion",0.8443,0.746,0.8967,0.0402
17,"East Darfur",174,"Abu Karinka","WASH : Public water pipe","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","WASH : Public water pipe within 30 minutes","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","WASH : Uses improved drinking water sources","Proportion",0.9896,0.9668,1,0.0095
17,"East Darfur",174,"Abu Karinka","WASH : Uses improved drinking water sources","Proportion",0.9895,0.9654,1,0.0094
17,"East Darfur",174,"Abu Karinka","WASH : Uses improved drinking water sources","Proportion",0.9896,0.9668,1,0.0095
17,"East Darfur",174,"Abu Karinka","WASH : Uses improved drinking water sources","Proportion",0.9895,0.9654,1,0.0094
17,"East Darfur",174,"Abu Karinka","WASH : Uses improved toilet facilities","Proportion",0.2386,0.1234,0.3847,0.075
17,"East Darfur",174,"Abu Karinka","WASH : Uses non-shared improved toilet facilities","Proportion",0.1465,0.0631,0.2317,0.0471
17,"East Darfur",174,"Abu Karinka","WASH : Water transferred by car from improved sources","Proportion",0,0,0,0
17,"East Darfur",174,"Abu Karinka","WASH : Water transferred by car from improved sources within 30 minutes","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","ANC : Attended four or more ANC visits during most recent pregnancy","Proportion",0.0508,0.0127,0.0963,0.0238
17,"East Darfur",175,"Bahr El Arab","ANC : Consumed any FeFol tablets during most recent pregnancy","Proportion",0.0857,0.0315,0.1492,0.0311
17,"East Darfur",175,"Bahr El Arab","ANC : Consumed FeFol tablets for at least 3 months during most recent pregnancy","Proportion",0.025,0.0063,0.0533,0.0118
17,"East Darfur",175,"Bahr El Arab","ANC : Did not attend ANC during most recent pregnancy","Proportion",0.8942,0.825,0.9495,0.033
17,"East Darfur",175,"Bahr El Arab","ANC : Experienced night-blindness during most recent pregnancy","Proportion",0.0063,0,0.0254,0.007
17,"East Darfur",175,"Bahr El Arab","ANC : Gestational age (months) at first ANC visit for most recent pregnancy","Mean",3.3571,2.4735,4.1336,0.3841
17,"East Darfur",175,"Bahr El Arab","ANC : Number of ANC visits during most recent pregnancy","Mean",0.3875,0.1634,0.6869,0.1278
17,"East Darfur",175,"Bahr El Arab","ANC : Number of months FeFol tablets consumed during most recent pregnancy","Mean",0.1661,0.0627,0.2826,0.061
17,"East Darfur",175,"Bahr El Arab","ANC : Received postnatal care (most recent birth)","Proportion",0,0,0.0126,0.0024
17,"East Darfur",175,"Bahr El Arab","ANC : Received tetanus vaccination (2 doses)","Proportion",0.0987,0.0436,0.1589,0.0306
17,"East Darfur",175,"Bahr El Arab","ANC : Received Vitamin A tablets postpartum (most recent birth)","Proportion",0.0573,0.0247,0.1066,0.0231
17,"East Darfur",175,"Bahr El Arab","Carer : Age at first parity","Mean",19.4907,18.6803,20.2349,0.4181
17,"East Darfur",175,"Bahr El Arab","Carer : Any anaemia","Proportion",0.3438,0.1562,0.5625,0.1158
17,"East Darfur",175,"Bahr El Arab","Carer : Any health worker present at health facility within area","Proportion",0.0946,0,0.2401,0.0635
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : 15 - 19 years of age","Proportion",1,0.8886,1,0.0297
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : 15 - 49 years (MICS compatible)","Proportion",0.9651,0.9295,0.9906,0.0172
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : 20 - 24 years of age","Proportion",0.9545,0.8427,1,0.0483
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : 25 - 29 years of age","Proportion",0.9688,0.9081,1,0.0246
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : 30 - 34 years of age","Proportion",0.9565,0.8488,1,0.0453
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : 35 - 39 years of age","Proportion",1,0.9048,1,0.0206
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : 40 - 44 years of age","Proportion",1,1,1,0
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : 45 - 49 years of age","Proportion",1,1,1,0
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : 50 years or older","Proportion",1,1,1,0
17,"East Darfur",175,"Bahr El Arab","Carer : Carer is circumcised (FGM) : All ages","Proportion",0.9619,0.921,0.9906,0.0182
17,"East Darfur",175,"Bahr El Arab","Carer : CHW present at health facility within area","Proportion",0.0912,0,0.2291,0.0619
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",0.1083,0.0617,0.1519,0.022
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes animal sources of vitamin A","Proportion",0.0189,0.0031,0.0419,0.0096
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes any source of vitamin A","Proportion",0.1111,0.0762,0.1563,0.0214
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes calcium-rich foods","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes dairy","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes eggs","Proportion",0.0188,0.0031,0.0438,0.0095
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes grains, white roots and tubers, and plantains","Proportion",1,0.9873,1,0.0046
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes green leafy vegetables","Proportion",0.0935,0.0579,0.133,0.0191
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes iron-rich foods","Proportion",0.1918,0.1355,0.2405,0.0292
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes legumes and pulses","Proportion",0.0346,0.0157,0.0658,0.014
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes meat, poultry and fish","Proportion",0.1041,0.0652,0.1498,0.0219
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes nuts and seeds","Proportion",0.0125,0,0.0313,0.0091
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes organ meat","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes other fruits and vegetables","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes plant sources of vitamin A","Proportion",0.0929,0.0551,0.133,0.0196
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes vitamin A-rich fruits and vegetables","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes vitamin B1-rich foods","Proportion",0.1561,0.1022,0.2068,0.0259
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes vitamin B12-rich foods","Proportion",0.1175,0.0762,0.1658,0.0221
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes vitamin B2-rich foods","Proportion",0.2298,0.1789,0.2899,0.0272
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes vitamin B3-rich foods","Proportion",0.1429,0.0892,0.1944,0.024
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes vitamin B6-rich foods","Proportion",0.231,0.1715,0.2894,0.0291
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Consumes zinc-rich foods","Proportion",0.1429,0.0908,0.1938,0.0253
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Minimum Dietary Diversity - Women","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Protein-rich (any source)","Proportion",0.1492,0.1071,0.1989,0.0276
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Protein-rich animal sources","Proportion",0.1173,0.0788,0.1688,0.0218
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Protein-rich plant sources","Proportion",0.0475,0.0218,0.0784,0.0166
17,"East Darfur",175,"Bahr El Arab","Carer : Diet : Women's Dietary Diversity Score","Mean",1.2625,1.1941,1.3271,0.0326
17,"East Darfur",175,"Bahr El Arab","Carer : Haemoglobin (g/dl)","Mean",11.4812,10.7086,12.0658,0.3718
17,"East Darfur",175,"Bahr El Arab","Carer : Marital status : Divorced","Proportion",0.0218,0.0032,0.0441,0.013
17,"East Darfur",175,"Bahr El Arab","Carer : Marital status : Married","Proportion",0.9718,0.9467,0.9906,0.0137
17,"East Darfur",175,"Bahr El Arab","Carer : Marital status : Single (never married)","Proportion",0,0,0.013,0.0046
17,"East Darfur",175,"Bahr El Arab","Carer : Marital status : Widowed","Proportion",0.0031,0,0.0159,0.0047
17,"East Darfur",175,"Bahr El Arab","Carer : Mean MUAC (mm)","Mean",250.5389,244.9271,258.0376,3.1487
17,"East Darfur",175,"Bahr El Arab","Carer : Medical assistant present at health facility within area","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Carer : Mid-upper arm circumference < 230 mm (as in S3M-I)","Proportion",0.1994,0.1124,0.2944,0.0483
17,"East Darfur",175,"Bahr El Arab","Carer : Mild anaemia","Proportion",0.1562,0.0312,0.2812,0.0695
17,"East Darfur",175,"Bahr El Arab","Carer : Moderate anaemia","Proportion",0.1562,0,0.4062,0.1158
17,"East Darfur",175,"Bahr El Arab","Carer : MUAC < 185 mm (SAM)","Proportion",0.0089,0.0016,0.0215,0.0056
17,"East Darfur",175,"Bahr El Arab","Carer : MUAC < 210 mm (GAM)","Proportion",0.0887,0.0452,0.1238,0.0235
17,"East Darfur",175,"Bahr El Arab","Carer : MUAC between 185 mm and 210 mm (MAM)","Proportion",0.0768,0.0336,0.1156,0.0239
17,"East Darfur",175,"Bahr El Arab","Carer : Severe anaemia","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Carer : Village midwife present at health facility within area","Proportion",0,0,0.0125,0.0046
17,"East Darfur",175,"Bahr El Arab","Carer : WASH : Hand-washing : After cleaning child","Proportion",0.1577,0.0809,0.2381,0.0422
17,"East Darfur",175,"Bahr El Arab","Carer : WASH : Hand-washing : After defecation","Proportion",0.2539,0.1746,0.3523,0.0467
17,"East Darfur",175,"Bahr El Arab","Carer : WASH : Hand-washing : Before eating","Proportion",0.7484,0.6497,0.85,0.0537
17,"East Darfur",175,"Bahr El Arab","Carer : WASH : Hand-washing : Before feeding child","Proportion",0.1312,0.0656,0.2066,0.039
17,"East Darfur",175,"Bahr El Arab","Carer : WASH : Hand-washing : Before preparing food","Proportion",0.0965,0.0471,0.1527,0.029
17,"East Darfur",175,"Bahr El Arab","Carer : WASH : Identified five key hand-washing times","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Carer : WASH : Number of appropriate hand-washing events identified","Mean",1.3797,1.2639,1.5331,0.0749
17,"East Darfur",175,"Bahr El Arab","Carer (aged 20 - 24) : Carers first giving birth between 15 and 19 years of age","Proportion",0.6885,0.5482,0.8161,0.0728
17,"East Darfur",175,"Bahr El Arab","Carer (aged 20 - 24) : Married at or before 15 years of age","Proportion",0.2648,0.1829,0.3441,0.0434
17,"East Darfur",175,"Bahr El Arab","Carer (aged 20 - 24) : Married at or before 18 years of age","Proportion",0.6364,0.5696,0.7074,0.0342
17,"East Darfur",175,"Bahr El Arab","Child : Any anaemia","Proportion",0.6471,0.5289,0.7885,0.0727
17,"East Darfur",175,"Bahr El Arab","Child : Child has a birth certificate / birth has been registered","Proportion",0.0566,0.0173,0.1093,0.0244
17,"East Darfur",175,"Bahr El Arab","Child : Child has health insurance","Proportion",0.1416,0.0596,0.2424,0.048
17,"East Darfur",175,"Bahr El Arab","Child : Circumcised (FGM) : 14 years of age","LOESS",0.995,0.8975,1,0.018
17,"East Darfur",175,"Bahr El Arab","Child : Circumcised (FGM) : All ages","Proportion",0.1767,0.0654,0.3032,0.0602
17,"East Darfur",175,"Bahr El Arab","Child : Circumcised (FGM) : below 8 years of age","Proportion",0.16,0.0556,0.2668,0.0576
17,"East Darfur",175,"Bahr El Arab","Child : Haemoglobin (g/dl)","Mean",10.4235,9.6614,11.0603,0.3992
17,"East Darfur",175,"Bahr El Arab","Child : HAZ < - 3","Proportion",0.1651,0.1021,0.2172,0.0302
17,"East Darfur",175,"Bahr El Arab","Child : HAZ < -2","Proportion",0.3482,0.2768,0.3985,0.0301
17,"East Darfur",175,"Bahr El Arab","Child : HAZ between -3 and -2","Proportion",0.1829,0.0948,0.2621,0.0397
17,"East Darfur",175,"Bahr El Arab","Child : Mean HAZ","Mean",-1.3323,-1.5971,-1.0414,0.1486
17,"East Darfur",175,"Bahr El Arab","Child : Mean MUAC (mm)","Mean",138.9508,137.3281,140.332,0.7586
17,"East Darfur",175,"Bahr El Arab","Child : Mean WAZ","Mean",-1.5373,-1.7735,-1.3341,0.1134
17,"East Darfur",175,"Bahr El Arab","Child : Mean WHZ","Mean",-1.0199,-1.1895,-0.8453,0.0976
17,"East Darfur",175,"Bahr El Arab","Child : Mild anaemia","Proportion",0.3922,0.2495,0.5299,0.0662
17,"East Darfur",175,"Bahr El Arab","Child : Moderate anaemia","Proportion",0.2115,0.1154,0.3333,0.0581
17,"East Darfur",175,"Bahr El Arab","Child : MUAC < 115 mm (SAM)","Proportion",0.0154,0.0047,0.036,0.0083
17,"East Darfur",175,"Bahr El Arab","Child : MUAC < 125 mm (GAM)","Proportion",0.104,0.0597,0.1705,0.0331
17,"East Darfur",175,"Bahr El Arab","Child : MUAC between 115 mm and 125 mm (MAM)","Proportion",0.0886,0.0336,0.1555,0.0362
17,"East Darfur",175,"Bahr El Arab","Child : Obese (WHZ > 3)","Proportion",0.0164,0.0029,0.0323,0.0075
17,"East Darfur",175,"Bahr El Arab","Child : Oedema","Proportion",0,0,0.0081,0.0018
17,"East Darfur",175,"Bahr El Arab","Child : Overweight (WHZ > 2)","Proportion",0.028,0.011,0.0521,0.0111
17,"East Darfur",175,"Bahr El Arab","Child : Period prevalence of ARI","Proportion",0.0534,0.0242,0.0884,0.0169
17,"East Darfur",175,"Bahr El Arab","Child : Period prevalence of diarrhoea","Proportion",0.0528,0.0253,0.0885,0.0161
17,"East Darfur",175,"Bahr El Arab","Child : Period prevalence of fever","Proportion",0.1213,0.076,0.162,0.0222
17,"East Darfur",175,"Bahr El Arab","Child : Provided treatment for ARI","Proportion",0.1,0,0.3333,0.0954
17,"East Darfur",175,"Bahr El Arab","Child : Provided treatment for diarrhoea: Any ORS","Proportion",0.2222,0,0.5,0.1224
17,"East Darfur",175,"Bahr El Arab","Child : Provided treatment for diarrhoea: Don't know","Proportion",0.0385,0,0.25,0.0674
17,"East Darfur",175,"Bahr El Arab","Child : Provided treatment for diarrhoea: ORS only","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Child : Provided treatment for diarrhoea: ORS with zinc","Proportion",0.2222,0,0.5218,0.137
17,"East Darfur",175,"Bahr El Arab","Child : Provided treatment for diarrhoea: Zinc only","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Child : Severe anaemia","Proportion",0.0385,0,0.1346,0.0436
17,"East Darfur",175,"Bahr El Arab","Child : Slept under ITN on previous night","Proportion",0.7299,0.5722,0.8724,0.0819
17,"East Darfur",175,"Bahr El Arab","Child : Visited health facility for ARI","Proportion",0.1,0,0.3577,0.0999
17,"East Darfur",175,"Bahr El Arab","Child : Visited health facility for diarrhoea","Proportion",0.2308,0.0344,0.572,0.1331
17,"East Darfur",175,"Bahr El Arab","Child : Vitamin A supplementation coverage","Proportion",0.3162,0.1682,0.4763,0.072
17,"East Darfur",175,"Bahr El Arab","Child : WAZ < - 3","Proportion",0.1337,0.0893,0.2095,0.0287
17,"East Darfur",175,"Bahr El Arab","Child : WAZ < -2","Proportion",0.3664,0.3101,0.4405,0.0263
17,"East Darfur",175,"Bahr El Arab","Child : WAZ between -3 and -2","Proportion",0.2299,0.1448,0.3243,0.0405
17,"East Darfur",175,"Bahr El Arab","Child : WHZ < -2","Proportion",0.2377,0.1714,0.3086,0.0391
17,"East Darfur",175,"Bahr El Arab","Child : WHZ < -3","Proportion",0.0624,0.0272,0.1071,0.0202
17,"East Darfur",175,"Bahr El Arab","Child : WHZ between -3 and -2","Proportion",0.1738,0.0956,0.2576,0.0467
17,"East Darfur",175,"Bahr El Arab","Danger Signs : Carer identified becoming progressively sicker as a danger sign","Proportion",0.1175,0.0694,0.1743,0.0299
17,"East Darfur",175,"Bahr El Arab","Danger Signs : Carer identified bloody diarrhoea as a danger sign","Proportion",0.0594,0.019,0.1007,0.0204
17,"East Darfur",175,"Bahr El Arab","Danger Signs : Carer identified convulsions as a danger sign","Proportion",0.0191,0.0032,0.0443,0.0115
17,"East Darfur",175,"Bahr El Arab","Danger Signs : Carer identified fever as a danger sign","Proportion",0.3449,0.2735,0.412,0.0351
17,"East Darfur",175,"Bahr El Arab","Danger Signs : Carer identified loss of consciousness as a danger sign","Proportion",0.0255,0.0062,0.0567,0.0116
17,"East Darfur",175,"Bahr El Arab","Danger Signs : Carer identified not feeding as danger sign","Proportion",0.4308,0.3184,0.5374,0.0566
17,"East Darfur",175,"Bahr El Arab","Danger Signs : Carer identified rapid / difficulty breathing as a danger sign","Proportion",0.0031,0,0.0159,0.0047
17,"East Darfur",175,"Bahr El Arab","Danger Signs : Carer identified vomiting as a danger sign","Proportion",0.1156,0.0623,0.171,0.0292
17,"East Darfur",175,"Bahr El Arab","Danger Signs : Number of danger signs identified by carer (max = 5)","Mean",0.9533,0.8327,1.0808,0.0594
17,"East Darfur",175,"Bahr El Arab","Education : Access to basic education","Proportion",0.1333,0,0.4615,0.1309
17,"East Darfur",175,"Bahr El Arab","Education : Access to education (preschool or basic)","Proportion",0.0308,0,0.0851,0.0192
17,"East Darfur",175,"Bahr El Arab","Education : Access to preschool education","Proportion",0,0,0.0427,0.0115
17,"East Darfur",175,"Bahr El Arab","Education : Ever attended school","Proportion",0.0966,0.0368,0.1899,0.0395
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : Child is working","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : Displacement","Proportion",0.0127,0,0.0509,0.0193
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : Early marriage","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : Illness or disability","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : Mixed education","Proportion",0,0,0.0364,0.0088
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : No schools","Proportion",0.4948,0.3328,0.6456,0.0738
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : No toilets or water in school","Proportion",0,0,0.0365,0.0077
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : Other","Proportion",0.1122,0.0174,0.289,0.0649
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : School fees","Proportion",0.0821,0.0093,0.2309,0.0599
17,"East Darfur",175,"Bahr El Arab","Education : Reason for not attending school : School is too far from home","Proportion",0.2735,0.1095,0.4155,0.0811
17,"East Darfur",175,"Bahr El Arab","EPI : BCG coverage for children below 12 months","Proportion",0.2868,0.1487,0.4149,0.0694
17,"East Darfur",175,"Bahr El Arab","EPI : First dose measles vaccine for children below 12 months","Proportion",0.1164,0.0443,0.211,0.0424
17,"East Darfur",175,"Bahr El Arab","EPI : First dose OPV coverage for children below 12 months","Proportion",0.1119,0.0408,0.197,0.0394
17,"East Darfur",175,"Bahr El Arab","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",0.1288,0.05,0.2336,0.0501
17,"East Darfur",175,"Bahr El Arab","EPI : Full EPI coverage for children below 12 months (without rotavirus vaccine)","Proportion",0.0846,0.0232,0.1641,0.0371
17,"East Darfur",175,"Bahr El Arab","EPI : Second dose measles vaccine for children below 12 months","Proportion",0.1029,0.0393,0.1894,0.0384
17,"East Darfur",175,"Bahr El Arab","EPI : Third dose OPV coverage for children below 12 months","Proportion",0.1014,0.04,0.1756,0.0352
17,"East Darfur",175,"Bahr El Arab","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",0.1145,0.0458,0.2029,0.0411
17,"East Darfur",175,"Bahr El Arab","EPI : Vaccine card available / seen for children below 24 months","Proportion",0.1434,0.0802,0.2122,0.0376
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Carer aware of CMAM","Proportion",0.0566,0.028,0.0907,0.0175
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Carer aware of growth monitoring program","Proportion",0.0032,0,0.0188,0.0069
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Carer received health and nutrition messages","Proportion",0.0096,0,0.0283,0.007
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred medium : Internet","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred medium : Mobile phone SMS","Proportion",0.0032,0,0.0195,0.007
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred medium : Outreach workers","Proportion",0.0312,0.006,0.0739,0.0169
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred medium : Posters","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred medium : Radio","Proportion",0.1719,0.1132,0.2586,0.0376
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred medium : Social media","Proportion",0.785,0.6857,0.8608,0.0447
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred medium : TV","Proportion",0,0,0,0
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred programs : Children's programs","Proportion",0.0156,0.0031,0.0351,0.0092
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred programs : Documentaries","Proportion",0,0,0.0126,0.0023
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred programs : News","Proportion",0.1487,0.0987,0.2399,0.0363
17,"East Darfur",175,"Bahr El Arab","Health & Nutrition Messages : Preferred programs : Serials","Proportion",0.0031,0,0.0158,0.0047
