"stateID","state","indicator","type","estimate","lcl","ucl"
11,"North Kourdofan","Child : Circumcised (FGM) : below 8 years of age","Proportion",34.92,27.8,42.04
11,"North Kourdofan","Education : Access to preschool education","Proportion",31.42,20.04,42.8
11,"North Kourdofan","Education : Access to basic education","Proportion",76.78,68.11,85.46
11,"North Kourdofan","Education : Access to education (preschool or basic)","Proportion",64.39,56.24,72.55
11,"North Kourdofan","Education : Reason for not attending school : Mixed education","Proportion",0.46,0.01,1.32
11,"North Kourdofan","Education : Reason for not attending school : No schools","Proportion",21.48,7.07,35.89
11,"North Kourdofan","Education : Reason for not attending school : No toilets or water in school","Proportion",0.13,0.01,1.24
11,"North Kourdofan","Education : Reason for not attending school : Illness or disability","Proportion",2.12,0.24,3.99
11,"North Kourdofan","Education : Reason for not attending school : School is too far from home","Proportion",16.82,6.18,27.46
11,"North Kourdofan","Education : Reason for not attending school : Child is working","Proportion",2.69,0.01,5.59
11,"North Kourdofan","Education : Reason for not attending school : Early marriage","Proportion",0.02,0.01,0.17
11,"North Kourdofan","Education : Reason for not attending school : School fees","Proportion",20.07,10.87,29.27
11,"North Kourdofan","Education : Reason for not attending school : Displacement","Proportion",2.15,0.01,5.44
11,"North Kourdofan","Education : Reason for not attending school : Other","Proportion",32.85,21.39,44.31
11,"North Kourdofan","Education : Ever attended school","Proportion",67.15,58.7,75.6
11,"North Kourdofan","Health & Nutrition Programming : MUAC screening in past month","Proportion",4.97,1.35,8.58
11,"North Kourdofan","Health & Nutrition Programming : MUAC screening in past three months","Proportion",12.92,7.11,18.74
11,"North Kourdofan","Health & Nutrition Programming : GM / GMP coverage","Proportion",2.56,0.92,4.2
11,"North Kourdofan","Health & Nutrition Programming : IYCF counselling / messaging coverage","Proportion",35.49,25.22,45.77
11,"North Kourdofan","Child : Child has health insurance","Proportion",32.1,24.31,39.9
11,"North Kourdofan","IYCF : Exclusive breastfeeding","Proportion",54.52,41.08,67.97
11,"North Kourdofan","IYCF : Age-appropriate continuing breastfeeding","Proportion",78.96,72.75,85.18
11,"North Kourdofan","IYCF : Age-appropriate dietary diversity","Proportion",34.47,25.42,43.51
11,"North Kourdofan","IYCF : Age-appropriate meal frequency","Proportion",68,58.38,77.62
11,"North Kourdofan","IYCF : Infant and child feeding index (ICFI)","Mean",4.07,3.81,4.32
11,"North Kourdofan","IYCF : Good IYCF (children aged 6 months or older)","Proportion",19.37,13.17,25.57
11,"North Kourdofan","IYCF : Good IYCF (children aged between 0 and 24 months)","Proportion",28.66,22.88,34.45
11,"North Kourdofan","IYCF : Diet : Protein-rich animal sources","Proportion",20.05,4.63,35.48
11,"North Kourdofan","IYCF : Diet : Protein-rich plant sources","Proportion",7.71,0.01,17.2
11,"North Kourdofan","IYCF : Diet : Protein-rich (any source)","Proportion",22.1,6.95,37.25
11,"North Kourdofan","IYCF : Diet : Consumes plant sources of vitamin A","Proportion",7.53,0.01,17.93
11,"North Kourdofan","IYCF : Diet : Consumes animal sources of vitamin A","Proportion",11.68,0.01,24.51
11,"North Kourdofan","IYCF : Diet : Consumes any source of vitamin A","Proportion",16.14,1.66,30.61
11,"North Kourdofan","IYCF : Diet : Consumes iron-rich foods","Proportion",14.45,1.99,26.91
11,"North Kourdofan","IYCF : Diet : Consumes calcium-rich foods","Proportion",11.75,0.01,25.02
11,"North Kourdofan","IYCF : Diet : Consumes zinc-rich foods","Proportion",14.95,3.31,26.59
11,"North Kourdofan","IYCF : Diet : Consumes vitamin B1-rich foods","Proportion",21.93,5.94,37.92
11,"North Kourdofan","IYCF : Diet : Consumes vitamin B2-rich foods","Proportion",22.55,7.14,37.95
11,"North Kourdofan","IYCF : Diet : Consumes vitamin B3-rich foods","Proportion",14.75,3.05,26.45
11,"North Kourdofan","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",16.98,3.51,30.45
11,"North Kourdofan","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",20.27,5.08,35.45
11,"North Kourdofan","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",13.45,1.87,25.03
11,"North Kourdofan","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",79.09,64.55,93.63
11,"North Kourdofan","IYCF : ICFI (children aged 6-8 months)","Mean",4.77,4.16,5.38
11,"North Kourdofan","IYCF : Good IYCF (children aged 6-8 months)","Proportion",54.84,35.9,73.77
11,"North Kourdofan","EPI : Vaccine card available / seen for children below 24 months","Proportion",54.16,43.39,64.93
11,"North Kourdofan","EPI : BCG coverage for children below 12 months","Proportion",67.77,57.7,77.84
11,"North Kourdofan","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",66.7,55.79,77.6
11,"North Kourdofan","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",44.62,33.86,55.38
11,"North Kourdofan","EPI : First dose OPV coverage for children below 12 months","Proportion",65.31,54.7,75.92
11,"North Kourdofan","EPI : Third dose OPV coverage for children below 12 months","Proportion",43.86,33.51,54.21
11,"North Kourdofan","EPI : First dose measles vaccine for children below 12 months","Proportion",17.42,10.67,24.16
11,"North Kourdofan","EPI : Second dose measles vaccine for children below 12 months","Proportion",3.55,0.43,6.67
11,"North Kourdofan","EPI : Full EPI coverage for children below 12 months (without rotavirus vaccine)","Proportion",15.8,9.19,22.41
11,"North Kourdofan","Child : Vitamin A supplementation coverage","Proportion",21.98,13.5,30.47
11,"North Kourdofan","Carer : Haemoglobin (g/dl)","Mean",12.36,11.74,12.98
11,"North Kourdofan","Carer : Any anaemia","Proportion",15.72,1.54,29.91
11,"North Kourdofan","Carer : Mild anaemia","Proportion",9.04,0.01,18.93
11,"North Kourdofan","Carer : Moderate anaemia","Proportion",5.88,0.01,16.07
11,"North Kourdofan","Carer : Severe anaemia","Proportion",0.26,0.01,2.12
11,"North Kourdofan","Child : Haemoglobin (g/dl)","Mean",10.97,10.39,11.55
11,"North Kourdofan","Child : Any anaemia","Proportion",45.74,30.12,61.36
11,"North Kourdofan","Child : Mild anaemia","Proportion",23.6,12.11,35.09
11,"North Kourdofan","Child : Moderate anaemia","Proportion",20.51,6.09,34.93
11,"North Kourdofan","Child : Severe anaemia","Proportion",0.78,0.01,4.11
11,"North Kourdofan","Household : CSI = 0","Proportion",75.28,66.49,84.07
11,"North Kourdofan","Household : Low CSI","Proportion",4.88,1.21,8.56
11,"North Kourdofan","Household : Moderate CSI","Proportion",5.19,1.68,8.71
11,"North Kourdofan","Household : High CSI","Proportion",14.46,7.97,20.95
11,"North Kourdofan","PLW carers / other PLW : MUAC","Mean",261.67,256.14,267.19
11,"North Kourdofan","PLW carers / other PLW : MUAC < 230 mm","Proportion",17.73,12.75,22.71
11,"North Kourdofan","Carer : WASH : Number of appropriate hand-washing events identified","Mean",2.56,2.24,2.87
11,"North Kourdofan","Carer : WASH : Identified five key hand-washing times","Proportion",12.92,4.65,21.2
11,"North Kourdofan","Carer : WASH : Hand-washing : After defecation","Proportion",38.32,28.88,47.76
11,"North Kourdofan","Carer : WASH : Hand-washing : After cleaning child","Proportion",30.91,20.79,41.04
11,"North Kourdofan","Carer : WASH : Hand-washing : Before eating","Proportion",78,71.46,84.54
11,"North Kourdofan","Carer : WASH : Hand-washing : Before feeding child","Proportion",36.37,25.78,46.96
11,"North Kourdofan","Carer : WASH : Hand-washing : Before preparing food","Proportion",72.72,64.07,81.37
11,"North Kourdofan","WASH : Public pipe network in house","Proportion",8.17,1.03,15.3
11,"North Kourdofan","WASH : Public pipe network in yard","Proportion",49.51,36.13,62.88
11,"North Kourdofan","WASH : Public water pipe","Proportion",1.75,0.01,6.67
11,"North Kourdofan","WASH : Protected ground water","Proportion",14.95,4.17,25.73
11,"North Kourdofan","WASH : Protected well","Proportion",10.38,1.73,19.03
11,"North Kourdofan","WASH : Filtered surface water","Proportion",6.01,0.01,13.35
11,"North Kourdofan","WASH : Water transferred by car from improved sources","Proportion",7.64,0.56,14.73
11,"North Kourdofan","WASH : Public pipe network in house within 30 minutes","Proportion",8.1,0.01,16.61
11,"North Kourdofan","WASH : Public pipe network in yard within 30 minutes","Proportion",38.11,24.6,51.63
11,"North Kourdofan","WASH : Public water pipe within 30 minutes","Proportion",1.25,0.01,5.75
11,"North Kourdofan","WASH : Protected ground water within 30 minutes","Proportion",11.09,2.3,19.88
11,"North Kourdofan","WASH : Protected well within 30 minutes","Proportion",7.98,1.55,14.41
11,"North Kourdofan","WASH : Filtered surface water within 30 minutes","Proportion",3.46,0.01,8.12
11,"North Kourdofan","WASH : Water transferred by car from improved sources within 30 minutes","Proportion",6.31,0.09,12.53
11,"North Kourdofan","WASH : Uses improved drinking water sources","Proportion",93.88,86.09,99.99
11,"North Kourdofan","WASH : Improved drinking water source within 30 minutes","Proportion",74.66,62.23,87.08
11,"North Kourdofan","WASH : Uses improved drinking water sources","Proportion",93.89,86.16,99.99
11,"North Kourdofan","WASH : Improved drinking water source within 30 minutes","Proportion",74.92,62.29,87.55
11,"North Kourdofan","WASH : Uses improved toilet facilities","Proportion",23.42,14.06,32.78
11,"North Kourdofan","WASH : Uses non-shared improved toilet facilities","Proportion",18.06,9.86,26.25
11,"North Kourdofan","WASH : Open defecation","Proportion",56.22,44.02,68.41
11,"North Kourdofan","WASH : Has basic hand-washing facilities","Proportion",4.73,1.14,8.32
1,"Northern","ANC : Gestational age (months) at first ANC visit for most recent pregnancy","Mean",2.7,2.31,3.08
1,"Northern","ANC : Number of ANC visits during most recent pregnancy","Mean",4.63,4.16,5.11
1,"Northern","ANC : Did not attend ANC during most recent pregnancy","Proportion",4.94,1.23,8.65
1,"Northern","ANC : Attended four or more ANC visits during most recent pregnancy","Proportion",69.91,60.78,79.03
1,"Northern","ANC : Number of months FeFol tablets consumed during most recent pregnancy","Mean",3.52,3.11,3.93
1,"Northern","ANC : Consumed any FeFol tablets during most recent pregnancy","Proportion",88.15,82.71,93.59
1,"Northern","ANC : Consumed FeFol tablets for at least 3 months during most recent pregnancy","Proportion",68.45,58.55,78.35
1,"Northern","ANC : Received Vitamin A tablets postpartum (most recent birth)","Proportion",23.94,15.42,32.46
1,"Northern","ANC : Experienced night-blindness during most recent pregnancy","Proportion",4.55,1.82,7.28
1,"Northern","ANC : Received postnatal care (most recent birth)","Proportion",64.74,56.57,72.9
1,"Northern","ANC : Received tetanus vaccination (2 doses)","Proportion",79.83,72.76,86.89
1,"Northern","Health & Nutrition Messages : Carer aware of growth monitoring program","Proportion",46.8,37.62,55.99
1,"Northern","Health & Nutrition Messages : Carer aware of CMAM","Proportion",40.25,31.92,48.58
1,"Northern","Health & Nutrition Messages : Carer received health and nutrition messages","Proportion",54.63,44.87,64.39
1,"Northern","Health & Nutrition Messages : Preferred TV channel : Sudan TV","Proportion",33.71,23.08,44.33
1,"Northern","Health & Nutrition Messages : Preferred TV channel : Local State TV","Proportion",5.93,2.31,9.55
1,"Northern","Health & Nutrition Messages : Preferred TV channel : Blue Nile TV","Proportion",7.04,3.16,10.93
1,"Northern","Health & Nutrition Messages : Preferred TV channel : Sudania 24","Proportion",1.32,0.01,3.02
1,"Northern","Health & Nutrition Messages : Preferred TV channel : Umdurman TV","Proportion",4.61,0.01,9.28
1,"Northern","Health & Nutrition Messages : Preferred radio station : National Radio","Proportion",5.98,1.4,10.55
1,"Northern","Health & Nutrition Messages : Preferred radio station : Local State Radio","Proportion",1.37,0.01,3.1
1,"Northern","Health & Nutrition Messages : Preferred radio station : FM100","Proportion",0.19,0.01,0.75
1,"Northern","Health & Nutrition Messages : Preferred radio station : Community Radio","Proportion",0.03,0.01,0.39
1,"Northern","Health & Nutrition Messages : Preferred radio station : Darfur Radio","Proportion",0.26,0.01,1.03
1,"Northern","Health & Nutrition Messages : Preferred medium : Social media","Proportion",10.96,5.49,16.43
1,"Northern","Health & Nutrition Messages : Preferred medium : Mobile phone SMS","Proportion",2.56,0.13,4.99
1,"Northern","Health & Nutrition Messages : Preferred medium : Internet","Proportion",4.85,1.39,8.31
1,"Northern","Health & Nutrition Messages : Preferred medium : Outreach workers","Proportion",19.43,7.29,31.57
1,"Northern","Health & Nutrition Messages : Preferred medium : Posters","Proportion",2.4,0.01,4.94
1,"Northern","Health & Nutrition Messages : Preferred medium : Radio","Proportion",8.09,3.17,13
1,"Northern","Health & Nutrition Messages : Preferred medium : TV","Proportion",55.01,41.77,68.24
1,"Northern","Health & Nutrition Messages : Preferred programs : News","Proportion",30.13,19.3,40.96
1,"Northern","Health & Nutrition Messages : Preferred programs : Serials","Proportion",8.19,2.81,13.57
1,"Northern","Health & Nutrition Messages : Preferred programs : Talk shows","Proportion",20.25,13.02,27.47
1,"Northern","Health & Nutrition Messages : Preferred programs : Children's programs","Proportion",15.05,7.17,22.93
1,"Northern","Health & Nutrition Messages : Preferred programs : Documentaries","Proportion",0.56,0.01,1.62
1,"Northern","Health & Nutrition Messages : Preferred time to receive health messages : Morning","Proportion",21.74,13.38,30.1
1,"Northern","Health & Nutrition Messages : Preferred time to receive health messages : Afternoon","Proportion",14.63,7.75,21.51
1,"Northern","Health & Nutrition Messages : Preferred time to receive health messages : Evening","Proportion",21.02,13.28,28.77
1,"Northern","Health & Nutrition Messages : Preferred time to receive health messages : Night","Proportion",8.83,4.04,13.62
1,"Northern","Carer : Mean MUAC (mm)","Mean",290.7,283.33,298.06
1,"Northern","Carer : MUAC < 210 mm (GAM)","Proportion",5.21,1.95,8.47
1,"Northern","Carer : MUAC between 185 mm and 210 mm (MAM)","Proportion",3.51,0.01,7.27
1,"Northern","Carer : MUAC < 185 mm (SAM)","Proportion",1.59,0.01,3.32
1,"Northern","Carer : Mid-upper arm circumference < 230 mm (as in S3M-I)","Proportion",7.26,3.48,11.04
1,"Northern","Household : Time to health facility in hours (mean)","Mean",0.43,0.11,0.76
1,"Northern","Household : Time to health facility < 30 minutes","Proportion",83.09,70.72,95.46
1,"Northern","Household : Time to health facility < 1 hour","Proportion",94.74,85.78,99.99
1,"Northern","Carer : CHW present at health facility within area","Proportion",28.87,13.29,44.45
1,"Northern","Carer : Medical assistant present at health facility within area","Proportion",4.15,0.01,12.74
1,"Northern","Carer : Village midwife present at health facility within area","Proportion",12.19,0.01,25.66
1,"Northern","Carer : Any health worker present at health facility within area","Proportion",37.41,21.59,53.24
1,"Northern","Household : Salt iodization : Substandard or no iodization","Proportion",99.59,98.55,99.99
1,"Northern","Household : Salt iodization : Any iodization","Proportion",1.19,0.01,3.1
1,"Northern","Household : Salt iodization : Adequate (> 15 ppm)","Proportion",0.45,0.01,1.61
1,"Northern","Carer : Marital status : Married","Proportion",99.57,98.6,99.99
1,"Northern","Carer : Marital status : Single (never married)","Proportion",0,0,0
1,"Northern","Carer : Marital status : Divorced","Proportion",0.28,0.01,0.96
1,"Northern","Carer : Marital status : Widowed","Proportion",0.1,0.01,0.73
1,"Northern","Carer (aged 20 - 24) : Married at or before 15 years of age","Proportion",9.94,5.6,14.29
1,"Northern","Carer (aged 20 - 24) : Married at or before 18 years of age","Proportion",33.22,26.07,40.38
1,"Northern","Carer (aged 20 - 24) : Carers first giving birth between 15 and 19 years of age","Proportion",61.4,46.74,76.06
1,"Northern","Carer : Age at first parity","Mean",21.69,21,22.37
1,"Northern","Carer : Carer is circumcised (FGM) : All ages","Proportion",95.78,92.25,99.32
1,"Northern","Carer : Carer is circumcised (FGM) : 15 - 49 years (MICS compatible)","Proportion",95.84,92.52,99.16
1,"Northern","Carer : Carer is circumcised (FGM) : 15 - 19 years of age","Proportion",98.36,84.06,99.99
1,"Northern","Carer : Carer is circumcised (FGM) : 20 - 24 years of age","Proportion",95.03,87.32,99.99
1,"Northern","Carer : Carer is circumcised (FGM) : 25 - 29 years of age","Proportion",93.84,87.93,99.75
1,"Northern","Carer : Carer is circumcised (FGM) : 30 - 34 years of age","Proportion",97.97,94.52,99.99
1,"Northern","Carer : Carer is circumcised (FGM) : 35 - 39 years of age","Proportion",98.34,93.89,99.99
1,"Northern","Carer : Carer is circumcised (FGM) : 40 - 44 years of age","Proportion",100,91.88,99.99
1,"Northern","Carer : Carer is circumcised (FGM) : 45 - 49 years of age","Proportion",93.98,76.52,99.99
1,"Northern","Carer : Carer is circumcised (FGM) : 50 years or older","Proportion",56.69,56.69,56.69
1,"Northern","Danger Signs : Number of danger signs identified by carer (max = 5)","Mean",1.53,1.38,1.68
1,"Northern","Danger Signs : Carer identified not feeding as danger sign","Proportion",22.29,13.92,30.66
1,"Northern","Danger Signs : Carer identified convulsions as a danger sign","Proportion",11.08,4.89,17.28
1,"Northern","Danger Signs : Carer identified vomiting as a danger sign","Proportion",29.68,21.69,37.67
1,"Northern","Danger Signs : Carer identified bloody diarrhoea as a danger sign","Proportion",18.1,11.62,24.57
1,"Northern","Danger Signs : Carer identified fever as a danger sign","Proportion",84.91,78.43,91.38
1,"Northern","Danger Signs : Carer identified loss of consciousness as a danger sign","Proportion",2.09,0.01,4.76
1,"Northern","Danger Signs : Carer identified becoming progressively sicker as a danger sign","Proportion",8.6,2.8,14.39
1,"Northern","Danger Signs : Carer identified rapid / difficulty breathing as a danger sign","Proportion",18.87,11.64,26.11
1,"Northern","Carer : Diet : Consumes grains, white roots and tubers, and plantains","Proportion",93.68,89.62,97.73
1,"Northern","Carer : Diet : Consumes green leafy vegetables","Proportion",40.56,30.66,50.46
1,"Northern","Carer : Diet : Consumes vitamin A-rich fruits and vegetables","Proportion",15.77,8.09,23.46
1,"Northern","Carer : Diet : Consumes other fruits and vegetables","Proportion",19.42,11.6,27.23
1,"Northern","Carer : Diet : Consumes organ meat","Proportion",0.45,0.01,1.47
1,"Northern","Carer : Diet : Consumes meat, poultry and fish","Proportion",22.52,14.43,30.6
1,"Northern","Carer : Diet : Consumes eggs","Proportion",9.58,4.13,15.03
1,"Northern","Carer : Diet : Consumes legumes and pulses","Proportion",41.31,28.18,54.45
1,"Northern","Carer : Diet : Consumes nuts and seeds","Proportion",3.61,0.01,7.97
1,"Northern","Carer : Diet : Consumes dairy","Proportion",28.61,15.48,41.73
1,"Northern","Carer : Diet : Women's Dietary Diversity Score","Mean",2.73,2.4,3.06
1,"Northern","Carer : Diet : Minimum Dietary Diversity - Women","Proportion",9.43,3.21,15.65
1,"Northern","Carer : Diet : Protein-rich animal sources","Proportion",43.31,29.81,56.81
1,"Northern","Carer : Diet : Protein-rich plant sources","Proportion",42.35,28.32,56.38
1,"Northern","Carer : Diet : Protein-rich (any source)","Proportion",60.85,46.89,74.82
1,"Northern","Carer : Diet : Consumes plant sources of vitamin A","Proportion",50.65,39.73,61.57
1,"Northern","Carer : Diet : Consumes animal sources of vitamin A","Proportion",34.31,21.35,47.27
1,"Northern","Carer : Diet : Consumes any source of vitamin A","Proportion",67.09,57.52,76.67
1,"Northern","Carer : Diet : Consumes iron-rich foods","Proportion",54.84,45.13,64.55
1,"Northern","Carer : Diet : Consumes calcium-rich foods","Proportion",28.61,15.99,41.24
1,"Northern","Carer : Diet : Consumes zinc-rich foods","Proportion",53.12,39.69,66.56
1,"Northern","Carer : Diet : Consumes vitamin B1-rich foods","Proportion",61.02,46.52,75.52
1,"Northern","Carer : Diet : Consumes vitamin B2-rich foods","Proportion",75.81,67.11,84.51
1,"Northern","Carer : Diet : Consumes vitamin B3-rich foods","Proportion",53.16,39.3,67.02
1,"Northern","Carer : Diet : Consumes vitamin B6-rich foods","Proportion",80.61,72.08,89.14
1,"Northern","Carer : Diet : Consumes vitamin B12-rich foods","Proportion",54.97,41.65,68.28
1,"Northern","Carer : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",41.68,28.97,54.39
1,"Northern","Child : Child has a birth certificate / birth has been registered","Proportion",98.44,96.62,99.99
1,"Northern","Child : Slept under ITN on previous night","Proportion",12.59,6.37,18.81
1,"Northern","Child : Mean MUAC (mm)","Mean",142.51,140.79,144.23
1,"Northern","Child : MUAC < 125 mm (GAM)","Proportion",5.7,1.57,9.84
1,"Northern","Child : MUAC between 115 mm and 125 mm (MAM)","Proportion",5.04,0.69,9.4
1,"Northern","Child : MUAC < 115 mm (SAM)","Proportion",0.69,0.01,1.54
1,"Northern","Child : Mean HAZ","Mean",-1.2,-1.43,-0.96
1,"Northern","Child : HAZ < -2","Proportion",30.17,22.77,37.56
1,"Northern","Child : HAZ between -3 and -2","Proportion",19.4,10.89,27.92
1,"Northern","Child : HAZ < - 3","Proportion",10.86,5.56,16.15
1,"Northern","Child : Mean WAZ","Mean",-1.36,-1.54,-1.17
1,"Northern","Child : WAZ < -2","Proportion",26.82,18.88,34.76
1,"Northern","Child : WAZ between -3 and -2","Proportion",20.73,12.12,29.34
1,"Northern","Child : WAZ < - 3","Proportion",5.73,2.1,9.36
1,"Northern","Child : Mean WHZ","Mean",-0.88,-1.08,-0.68
1,"Northern","Child : WHZ < -2","Proportion",16.46,11.19,21.72
1,"Northern","Child : WHZ between -3 and -2","Proportion",12.82,7.12,18.53
1,"Northern","Child : WHZ < -3","Proportion",3.47,0.92,6.02
1,"Northern","Child : Oedema","Proportion",0.48,0.01,1.8
1,"Northern","Child : Overweight (WHZ > 2)","Proportion",2.43,0.45,4.41
1,"Northern","Child : Obese (WHZ > 3)","Proportion",0.59,0.01,1.52
1,"Northern","Child : Period prevalence of diarrhoea","Proportion",15.27,9.75,20.8
1,"Northern","Child : Period prevalence of ARI","Proportion",7.37,3.09,11.65
1,"Northern","Child : Period prevalence of fever","Proportion",13.03,8.42,17.63
1,"Northern","Child : Visited health facility for diarrhoea","Proportion",65.38,44.63,86.13
1,"Northern","Child : Visited health facility for ARI","Proportion",65.74,41.89,89.6
1,"Northern","Child : Provided treatment for ARI","Proportion",73.18,51.5,94.86
1,"Northern","Child : Provided treatment for diarrhoea: ORS only","Proportion",43.16,23.25,63.07
1,"Northern","Child : Provided treatment for diarrhoea: ORS with zinc","Proportion",42.09,22.17,62.02
1,"Northern","Child : Provided treatment for diarrhoea: Any ORS","Proportion",72.1,53.8,90.39
1,"Northern","Child : Provided treatment for diarrhoea: Zinc only","Proportion",0,0,0
1,"Northern","Child : Provided treatment for diarrhoea: Don't know","Proportion",0.18,0.01,1.31
1,"Northern","Child : Circumcised (FGM) : All ages","Proportion",30.54,22.76,38.33
1,"Northern","Child : Circumcised (FGM) : 14 years of age","LOESS",87.34,64.3,99.99
1,"Northern","Child : Circumcised (FGM) : below 8 years of age","Proportion",16.86,9.56,24.16
1,"Northern","Education : Access to preschool education","Proportion",82.66,71.63,93.7
1,"Northern","Education : Access to basic education","Proportion",96.26,92.14,99.99
1,"Northern","Education : Access to education (preschool or basic)","Proportion",91.56,85.84,97.29
1,"Northern","Education : Reason for not attending school : Mixed education","Proportion",0,0,0
1,"Northern","Education : Reason for not attending school : No schools","Proportion",7.9,0.01,24.85
1,"Northern","Education : Reason for not attending school : No toilets or water in school","Proportion",0,0,0
1,"Northern","Education : Reason for not attending school : Illness or disability","Proportion",3.45,0.01,11.88
1,"Northern","Education : Reason for not attending school : School is too far from home","Proportion",22.62,0.01,45.42
1,"Northern","Education : Reason for not attending school : Child is working","Proportion",0.81,0.01,5.99
1,"Northern","Education : Reason for not attending school : Early marriage","Proportion",0,0,0
1,"Northern","Education : Reason for not attending school : School fees","Proportion",3.21,0.01,9.75
1,"Northern","Education : Reason for not attending school : Displacement","Proportion",13.67,0.01,27.48
1,"Northern","Education : Reason for not attending school : Other","Proportion",42.41,14.01,70.81
1,"Northern","Education : Ever attended school","Proportion",89.05,83.2,94.9
1,"Northern","Health & Nutrition Programming : MUAC screening in past month","Proportion",1.73,0.01,3.74
1,"Northern","Health & Nutrition Programming : MUAC screening in past three months","Proportion",3.62,0.78,6.46
1,"Northern","Health & Nutrition Programming : GM / GMP coverage","Proportion",3.83,1.05,6.61
1,"Northern","Health & Nutrition Programming : IYCF counselling / messaging coverage","Proportion",48.31,37.15,59.47
1,"Northern","Child : Child has health insurance","Proportion",42.36,34.79,49.92
1,"Northern","IYCF : Exclusive breastfeeding","Proportion",50.72,32.29,69.14
1,"Northern","IYCF : Age-appropriate continuing breastfeeding","Proportion",78.54,70.42,86.67
1,"Northern","IYCF : Age-appropriate dietary diversity","Proportion",16.43,8.21,24.66
1,"Northern","IYCF : Age-appropriate meal frequency","Proportion",84.03,76.28,91.78
1,"Northern","IYCF : Infant and child feeding index (ICFI)","Mean",3.82,3.53,4.1
1,"Northern","IYCF : Good IYCF (children aged 6 months or older)","Proportion",7.8,2.3,13.31
1,"Northern","IYCF : Good IYCF (children aged between 0 and 24 months)","Proportion",17.09,10.77,23.41
1,"Northern","IYCF : Diet : Protein-rich animal sources","Proportion",20.85,0.01,48.8
1,"Northern","IYCF : Diet : Protein-rich plant sources","Proportion",7.25,0.01,27.82
1,"Northern","IYCF : Diet : Protein-rich (any source)","Proportion",28.37,2.99,53.75
1,"Northern","IYCF : Diet : Consumes plant sources of vitamin A","Proportion",10.12,0.01,30.63
1,"Northern","IYCF : Diet : Consumes animal sources of vitamin A","Proportion",20.73,0.01,47.36
1,"Northern","IYCF : Diet : Consumes any source of vitamin A","Proportion",30.74,4.02,57.47
1,"Northern","IYCF : Diet : Consumes iron-rich foods","Proportion",3.61,0.01,12.5
1,"Northern","IYCF : Diet : Consumes calcium-rich foods","Proportion",20.51,0.01,48.38
1,"Northern","IYCF : Diet : Consumes zinc-rich foods","Proportion",6.86,0.01,26.55
1,"Northern","IYCF : Diet : Consumes vitamin B1-rich foods","Proportion",28.07,4.39,51.76
1,"Northern","IYCF : Diet : Consumes vitamin B2-rich foods","Proportion",32.62,4.88,60.36
1,"Northern","IYCF : Diet : Consumes vitamin B3-rich foods","Proportion",6.63,0.01,27.3
1,"Northern","IYCF : Diet : Consumes vitamin B6-rich foods","Proportion",12.54,0.01,34.09
1,"Northern","IYCF : Diet : Consumes vitamin B12-rich foods","Proportion",27.31,0.61,54.02
1,"Northern","IYCF : Diet : Consumed vitamin B1 / B2 / B3 / B6 / B12-rich foods","Proportion",6.02,0.01,26.35
1,"Northern","IYCF : Introduction of solid, semi-solid or soft foods for children 6-8 months","Proportion",90.29,73.9,99.99
1,"Northern","IYCF : ICFI (children aged 6-8 months)","Mean",4.85,4.15,5.54
1,"Northern","IYCF : Good IYCF (children aged 6-8 months)","Proportion",33.56,7.26,59.86
1,"Northern","EPI : Vaccine card available / seen for children below 24 months","Proportion",76.72,62.26,91.19
1,"Northern","EPI : BCG coverage for children below 12 months","Proportion",87.36,77.05,97.66
1,"Northern","EPI : First dose pentavalent vaccine coverage for children below 12 months","Proportion",85.9,74.91,96.89
1,"Northern","EPI : Third dose pentavelent vaccine coverage for children below 12 months","Proportion",69.09,56.49,81.69
1,"Northern","EPI : First dose OPV coverage for children below 12 months","Proportion",80.42,68.42,92.43
1,"Northern","EPI : Third dose OPV coverage for children below 12 months","Proportion",66.61,54.07,79.15
1,"Northern","EPI : First dose measles vaccine for children below 12 months","Proportion",29.31,17.95,40.67
1,"Northern","EPI : Second dose measles vaccine for children below 12 months","Proportion",9.85,2.14,17.55
1,"Northern","EPI : Full EPI coverage for children below 12 months (without rotavirus vaccine)","Proportion",29.19,18.37,40.01
1,"Northern","Child : Vitamin A supplementation coverage","Proportion",29.47,19.21,39.73
1,"Northern","Carer : Haemoglobin (g/dl)","Mean",12.65,12.21,13.1
1,"Northern","Carer : Any anaemia","Proportion",9.61,0.01,20.1
1,"Northern","Carer : Mild anaemia","Proportion",6.38,0.01,14.9
1,"Northern","Carer : Moderate anaemia","Proportion",2.39,0.01,7.58
1,"Northern","Carer : Severe anaemia","Proportion",0.19,0.01,1.86
1,"Northern","Child : Haemoglobin (g/dl)","Mean",11.14,10.66,11.62
1,"Northern","Child : Any anaemia","Proportion",40.23,23.72,56.75
1,"Northern","Child : Mild anaemia","Proportion",20.2,6.84,33.56
